published_at,final_text,final_text (tokenize),label
2025-05-06 08:31:45,medukung bijak rayat,"['medukung', 'bijak', 'rayat']",1
2025-05-06 02:02:16,khusus hobby tawur gang motor jempol,"['khusus', 'hobby', 'tawur', 'gang', 'motor', 'jempol']",1
2025-05-05 14:22:15,diantos bogor terap,"['diantos', 'bogor', 'terap']",1
2025-05-05 12:23:03,dagang minum keras,"['dagang', 'minum', 'keras']",2
2025-05-05 09:14:06,tangan,['tangan'],1
2025-05-05 04:28:16,bagus kurikulum ektra kurikuler study wisata wisuda pisah pungut beranta,"['bagus', 'kurikulum', 'ektra', 'kurikuler', 'study', 'wisata', 'wisuda', 'pisah', 'pungut', 'beranta']",1
2025-05-05 02:23:50,pola mentalitas hebat dominan kanan,"['pola', 'mentalitas', 'hebat', 'dominan', 'kanan']",1
2025-05-04 08:14:28,masud mudah seleksi abripolisi,"['masud', 'mudah', 'seleksi', 'abripolisi']",2
2025-05-04 08:12:52,mudah mudah mudah,"['mudah', 'mudah', 'mudah']",1
2025-05-04 08:03:09,aingseluruh upaten inipasti aman,"['aingseluruh', 'upaten', 'inipasti', 'aman']",1
2025-05-04 08:01:08,langkah konkrit selamat,"['langkah', 'konkrit', 'selamat']",1
2025-05-04 07:51:08,jogja,['jogja'],1
2025-05-04 07:50:51,mantap,['mantap'],1
2025-05-04 06:56:09,sibuk berkah habaib kotor,"['sibuk', 'berkah', 'habaib', 'kotor']",1
2025-05-04 04:04:51,bagus gelintir ragu selesai bimbing,"['bagus', 'gelintir', 'ragu', 'selesai', 'bimbing']",1
2025-05-04 03:44:20,keren,['keren'],1
2025-05-04 02:18:52,boarding dasar etika tatakrama hilang dunia hrsnya usia berani guru pola dng cepat boarding latih militersambil tata krama etika jaga,"['boarding', 'dasar', 'etika', 'tatakrama', 'hilang', 'dunia', 'hrsnya', 'usia', 'berani', 'guru', 'pola', 'dng', 'cepat', 'boarding', 'latih', 'militersambil', 'tata', 'krama', 'etika', 'jaga']",1
2025-05-04 00:31:49,tiru kabupaten kota plussss,"['tiru', 'kabupaten', 'kota', 'plussss']",1
2025-05-03 23:29:44,maju,['maju'],1
2025-05-03 23:11:53,my esti partai demokrasi juang silah unjung teriak,"['my', 'esti', 'partai', 'demokrasi', 'juang', 'silah', 'unjung', 'teriak']",1
2025-05-03 22:56:10,bagus,['bagus'],1
2025-05-03 22:52:32,potensi kriminal langkah preventip karakkter potensi kriminal cepat,"['potensi', 'kriminal', 'langkah', 'preventip', 'karakkter', 'potensi', 'kriminal', 'cepat']",1
2025-05-03 22:34:25,keren gagas gengsi tuk tiru,"['keren', 'gagas', 'gengsi', 'tuk', 'tiru']",1
2025-05-03 20:43:51,siksani,['siksani'],1
2025-05-03 18:45:17,asli berani antuk antuk terbang hapus jurus debu bangan lapor tuntut guru negeri guru swasta lawan atapun tuntut lapor garda tingkat latih semangat andal bidang bisnis lainlain maju ekonomi tahan,"['asli', 'berani', 'antuk', 'antuk', 'terbang', 'hapus', 'jurus', 'debu', 'bangan', 'lapor', 'tuntut', 'guru', 'negeri', 'guru', 'swasta', 'lawan', 'atapun', 'tuntut', 'lapor', 'garda', 'tingkat', 'latih', 'semangat', 'andal', 'bidang', 'bisnis', 'lainlain', 'maju', 'ekonomi', 'tahan']",2
2025-05-03 17:40:34,bubar habis,"['bubar', 'habis']",1
2025-05-03 17:05:41,bangga bner,"['bangga', 'bner']",1
2025-05-03 16:35:04,bijak,['bijak'],1
2025-05-03 16:24:42,he keren potongn rambut,"['he', 'keren', 'potongn', 'rambut']",2
2025-05-03 15:15:46,,[],1
2025-05-03 15:02:16,perhati susu ukur klau takut habis buang,"['perhati', 'susu', 'ukur', 'klau', 'takut', 'habis', 'buang']",1
2025-05-03 14:57:36,tuk golong benci,"['tuk', 'golong', 'benci']",1
2025-05-03 14:12:49,ancam sentral,"['ancam', 'sentral']",1
2025-05-03 14:08:01,takut,['takut'],1
2025-05-03 14:04:04,harap korps lurus hidup,"['harap', 'korps', 'lurus', 'hidup']",1
2025-05-03 13:47:42,menang kluar air mata korupsi,"['menang', 'kluar', 'air', 'mata', 'korupsi']",1
2025-05-03 13:33:23,trarah hidup bertrimakasih,"['trarah', 'hidup', 'bertrimakasih']",1
2025-05-03 13:12:23,bidang sinar negeri,"['bidang', 'sinar', 'negeri']",1
2025-05-03 13:11:07,pesantren suka kabur tetangga pesantren ortunya betah,"['pesantren', 'suka', 'kabur', 'tetangga', 'pesantren', 'ortunya', 'betah']",2
2025-05-03 12:56:52,kabar jamin aman mantap,"['kabar', 'jamin', 'aman', 'mantap']",2
2025-05-03 12:42:28,suka josss,"['suka', 'josss']",1
2025-05-03 12:36:14,bubar kgk habis,"['bubar', 'kgk', 'habis']",1
2025-05-03 12:27:49,,[],1
2025-05-03 12:16:34,semangat sungguh bena,"['semangat', 'sungguh', 'bena']",1
2025-05-03 12:12:27,progam positif,"['progam', 'positif']",1
2025-05-03 11:46:27,hebat,['hebat'],1
2025-05-03 11:44:55,pondok dik,"['pondok', 'dik']",2
2025-05-03 11:35:29,rindu bal peogram,"['rindu', 'bal', 'peogram']",1
2025-05-03 11:35:19,maju purwakarta istimewa,"['maju', 'purwakarta', 'istimewa']",1
2025-05-03 11:33:25,walikota gotong royong istimewa mantap,"['walikota', 'gotong', 'royong', 'istimewa', 'mantap']",1
2025-05-03 11:33:21,,[],1
2025-05-03 11:30:18,dewasa tangan mantap,"['dewasa', 'tangan', 'mantap']",1
2025-05-03 11:22:26,kabur kangen selang salam olahraga,"['kabur', 'kangen', 'selang', 'salam', 'olahraga']",2
2025-05-03 11:21:30,ribut paham esensi puluh amrik,"['ribut', 'paham', 'esensi', 'puluh', 'amrik']",1
2025-05-03 11:13:55,kurikulum pondok ramadhan,"['kurikulum', 'pondok', 'ramadhan']",1
2025-05-03 11:08:09,mantan tenaga sosial kalimantan sulawesi aceh papua lainlain selamat praktik lap dampak bagus bentuk etos jerja cinta cinta dampak sampami manfaat,"['mantan', 'tenaga', 'sosial', 'kalimantan', 'sulawesi', 'aceh', 'papua', 'lainlain', 'selamat', 'praktik', 'lap', 'dampak', 'bagus', 'bentuk', 'etos', 'jerja', 'cinta', 'cinta', 'dampak', 'sampami', 'manfaat']",1
2025-05-03 10:54:25,mantap,['mantap'],1
2025-05-03 10:48:48,bagus kedisplinan periksa rutin jantung paru paru dengar mata gigi jamin kontrol,"['bagus', 'kedisplinan', 'periksa', 'rutin', 'jantung', 'paru', 'paru', 'dengar', 'mata', 'gigi', 'jamin', 'kontrol']",1
2025-05-03 10:47:32,dewasa lapang,"['dewasa', 'lapang']",2
2025-05-03 10:46:40,ayo nyinyir silah sedia haji udin silah suka ngejebur got apaapa,"['ayo', 'nyinyir', 'silah', 'sedia', 'haji', 'udin', 'silah', 'suka', 'ngejebur', 'got', 'apaapa']",1
2025-05-03 10:46:01,betapa bangga seragam dinas,"['betapa', 'bangga', 'seragam', 'dinas']",1
2025-05-03 10:29:12,congrats,['congrats'],1
2025-05-03 10:24:49,bagus dampak bentuk kuatdi pesantren kurikulum biaya mahal gratis nolak,"['bagus', 'dampak', 'bentuk', 'kuatdi', 'pesantren', 'kurikulum', 'biaya', 'mahal', 'gratis', 'nolak']",1
2025-05-03 10:17:48,rakyatdijegal politikinsya bersihcerdasamanahdia mengcounter,"['rakyatdijegal', 'politikinsya', 'bersihcerdasamanahdia', 'mengcounter']",1
2025-05-03 10:12:40,,[],1
2025-05-03 10:09:59,kabur presenter one ngaco berita,"['kabur', 'presenter', 'one', 'ngaco', 'berita']",2
2025-05-03 10:09:34,istimewa,['istimewa'],1
2025-05-03 10:09:24,yu galang tuk keberlasungan oke,"['yu', 'galang', 'tuk', 'keberlasungan', 'oke']",1
2025-05-03 10:09:20,cetak pnya pabrik bonus narik pajak cetak pajak bisnis swasta ngedumel hutang lari kmn salah jajan bayar bayar gaji kontrak habis gaji duit lapang isi swasta budaq game main main teriak teriak slogan hidup mahal gratis caplok tipu scamming rampok jajah udara angin cahaya matahari tanah air bayar teriak teriak hidup gratis,"['cetak', 'pnya', 'pabrik', 'bonus', 'narik', 'pajak', 'cetak', 'pajak', 'bisnis', 'swasta', 'ngedumel', 'hutang', 'lari', 'kmn', 'salah', 'jajan', 'bayar', 'bayar', 'gaji', 'kontrak', 'habis', 'gaji', 'duit', 'lapang', 'isi', 'swasta', 'budaq', 'game', 'main', 'main', 'teriak', 'teriak', 'slogan', 'hidup', 'mahal', 'gratis', 'caplok', 'tipu', 'scamming', 'rampok', 'jajah', 'udara', 'angin', 'cahaya', 'matahari', 'tanah', 'air', 'bayar', 'teriak', 'teriak', 'hidup', 'gratis']",2
2025-05-03 10:09:19,mantap laanjutkanorang percaya pelatihanpembinaan,"['mantap', 'laanjutkanorang', 'percaya', 'pelatihanpembinaan']",1
2025-05-03 10:07:40,noh nyinyir bwa tempo,"['noh', 'nyinyir', 'bwa', 'tempo']",1
2025-05-03 10:07:03,,[],1
2025-05-03 10:06:30,,[],2
2025-05-03 10:05:48,duli nyamaju,"['duli', 'nyamaju']",1
2025-05-03 10:02:49,salah china bagus china segi ekonomi atur,"['salah', 'china', 'bagus', 'china', 'segi', 'ekonomi', 'atur']",1
2025-05-03 10:02:07,sifelnya masangnya,"['sifelnya', 'masangnya']",2
2025-05-03 10:02:02,nyinyir kenal mantap,"['nyinyir', 'kenal', 'mantap']",1
2025-05-03 10:01:33,bangga gerceplanjutkan basmi minum keras sreta narkotika jerumus negatif,"['bangga', 'gerceplanjutkan', 'basmi', 'minum', 'keras', 'sreta', 'narkotika', 'jerumus', 'negatif']",1
2025-05-03 10:01:29,the best,"['the', 'best']",1
2025-05-03 10:00:08,tingkat hikmah berkah rubah suramtidak cerah gegap gempita angkat harkat martabat derajat bijak siksa perintah minimal lve,"['tingkat', 'hikmah', 'berkah', 'rubah', 'suramtidak', 'cerah', 'gegap', 'gempita', 'angkat', 'harkat', 'martabat', 'derajat', 'bijak', 'siksa', 'perintah', 'minimal', 'lve']",1
2025-05-03 09:59:48,meng ganti prabowo pelantar pelintut menegaka hukum adil jokowowi langgar hukum etika dok rasi bela mapia,"['meng', 'ganti', 'prabowo', 'pelantar', 'pelintut', 'menegaka', 'hukum', 'adil', 'jokowowi', 'langgar', 'hukum', 'etika', 'dok', 'rasi', 'bela', 'mapia']",2
2025-05-03 09:59:12,jiwa perang e m b i r,"['jiwa', 'perang', 'e', 'm', 'b', 'i', 'r']",1
2025-05-03 09:58:39,senang kelas guru gagal proses,"['senang', 'kelas', 'guru', 'gagal', 'proses']",1
2025-05-03 09:58:19,semangat adekku brsyukurlh fisik kmiliteran mudah daftar tes keren hidupkn pljran pbb,"['semangat', 'adekku', 'brsyukurlh', 'fisik', 'kmiliteran', 'mudah', 'daftar', 'tes', 'keren', 'hidupkn', 'pljran', 'pbb']",1
2025-05-03 09:57:57,hai pamer durian tumpuk harta mati mati,"['hai', 'pamer', 'durian', 'tumpuk', 'harta', 'mati', 'mati']",2
2025-05-03 09:57:32,putus positif bangun bgsa cenderung bodoh terfikirkan sensng,"['putus', 'positif', 'bangun', 'bgsa', 'cenderung', 'bodoh', 'terfikirkan', 'sensng']",1
2025-05-03 09:56:51,semangat tutup adek menjadj,"['semangat', 'tutup', 'adek', 'menjadj']",1
2025-05-03 09:56:01,pol,['pol'],2
2025-05-03 09:55:28,kemarin menang,"['kemarin', 'menang']",2
2025-05-03 09:53:54,bijak cemerlang mulyadigk karantina militeragar atur pola hidup jasmani rohanidedi bahagia orangtua,"['bijak', 'cemerlang', 'mulyadigk', 'karantina', 'militeragar', 'atur', 'pola', 'hidup', 'jasmani', 'rohanidedi', 'bahagia', 'orangtua']",1
2025-05-03 09:53:52,bagus giat usaha,"['bagus', 'giat', 'usaha']",1
2025-05-03 09:53:27,hebat tega bacok lawan nyasaat semangat songsong,"['hebat', 'tega', 'bacok', 'lawan', 'nyasaat', 'semangat', 'songsong']",1
2025-05-03 09:53:26,nyinyir kaji ulang bijak jabaryg kaji ruang be ac comen sajadan suda tuadan ngusin lapar tidur kolong jembatanjangan ngurusin suda urusin perintah bijak sendirikpan hadir nongol artis cerai ngurusin mas asuh benci bela benci kait dana hibah,"['nyinyir', 'kaji', 'ulang', 'bijak', 'jabaryg', 'kaji', 'ruang', 'be', 'ac', 'comen', 'sajadan', 'suda', 'tuadan', 'ngusin', 'lapar', 'tidur', 'kolong', 'jembatanjangan', 'ngurusin', 'suda', 'urusin', 'perintah', 'bijak', 'sendirikpan', 'hadir', 'nongol', 'artis', 'cerai', 'ngurusin', 'mas', 'asuh', 'benci', 'bela', 'benci', 'kait', 'dana', 'hibah']",1
2025-05-03 09:51:47,enak jamin minum mandi tidur jagain lepas milik misi visi,"['enak', 'jamin', 'minum', 'mandi', 'tidur', 'jagain', 'lepas', 'milik', 'misi', 'visi']",1
2025-05-03 09:51:05,hebat mulyadimaju pantang mundur kebaikansemoga umur,"['hebat', 'mulyadimaju', 'pantang', 'mundur', 'kebaikansemoga', 'umur']",1
2025-05-03 09:50:58,damping hidup istri hebat hebat wanita hebat damping laku,"['damping', 'hidup', 'istri', 'hebat', 'hebat', 'wanita', 'hebat', 'damping', 'laku']",1
2025-05-03 09:48:27,latih berat tidur jam badan segar fresh batas hidup diaiplin ibadah kompak peduli,"['latih', 'berat', 'tidur', 'jam', 'badan', 'segar', 'fresh', 'batas', 'hidup', 'diaiplin', 'ibadah', 'kompak', 'peduli']",1
2025-05-03 09:48:25,,[],1
2025-05-03 09:47:55,bagus awas ngotak,"['bagus', 'awas', 'ngotak']",1
2025-05-03 09:47:47,bagus suka,"['bagus', 'suka']",1
2025-05-03 09:47:45,mantab,['mantab'],1
2025-05-03 09:46:11,mudah mudah mudah terima kasih,"['mudah', 'mudah', 'mudah', 'terima', 'kasih']",1
2025-05-03 09:45:36,josss,['josss'],1
2025-05-03 09:45:05,hirauksn kritis kerjabiarkan trruusd,"['hirauksn', 'kritis', 'kerjabiarkan', 'trruusd']",1
2025-05-03 09:44:47,mantap kanglanjutkan niat iklas insya berhasiltunjukan kritikus bau tikus bin nyinyir sukses,"['mantap', 'kanglanjutkan', 'niat', 'iklas', 'insya', 'berhasiltunjukan', 'kritikus', 'bau', 'tikus', 'bin', 'nyinyir', 'sukses']",1
2025-05-03 09:44:07,bagus displin bayang prabowo wacana beh goreng militeristik otoriter anjng politik sebar benci,"['bagus', 'displin', 'bayang', 'prabowo', 'wacana', 'beh', 'goreng', 'militeristik', 'otoriter', 'anjng', 'politik', 'sebar', 'benci']",1
2025-05-03 09:43:49,mantap very salut,"['mantap', 'very', 'salut']",1
2025-05-03 09:42:49,miskin minggir,"['miskin', 'minggir']",2
2025-05-03 09:42:45,tengok sekian saking cinta mantap tuk adekku salamat engkau harap,"['tengok', 'sekian', 'saking', 'cinta', 'mantap', 'tuk', 'adekku', 'salamat', 'engkau', 'harap']",1
2025-05-03 09:42:37,yagg latih komplek gembira platihan tertawa kpi gusar sopan guru nusa cerdas dikit tampung kamp siksa manfaat,"['yagg', 'latih', 'komplek', 'gembira', 'platihan', 'tertawa', 'kpi', 'gusar', 'sopan', 'guru', 'nusa', 'cerdas', 'dikit', 'tampung', 'kamp', 'siksa', 'manfaat']",1
2025-05-03 09:42:18,lambat tangan tunggu kaji lanjur kriminal serius,"['lambat', 'tangan', 'tunggu', 'kaji', 'lanjur', 'kriminal', 'serius']",1
2025-05-03 09:40:55,,[],1
2025-05-03 09:39:33,job,['job'],1
2025-05-03 09:38:53,sayang lambat sampah sadar susah nasehat pusat,"['sayang', 'lambat', 'sampah', 'sadar', 'susah', 'nasehat', 'pusat']",1
2025-05-03 09:38:11,dunia,['dunia'],1
2025-05-03 09:37:54,kompas sesuai slogan independen percaya suka tahan,"['kompas', 'sesuai', 'slogan', 'independen', 'percaya', 'suka', 'tahan']",1
2025-05-03 09:36:01,giat positif,"['giat', 'positif']",1
2025-05-03 09:35:47,mantap,['mantap'],1
2025-05-03 09:34:42,hilang arah perhati,"['hilang', 'arah', 'perhati']",1
2025-05-03 09:33:03,semangat kebaekan jempol,"['semangat', 'kebaekan', 'jempol']",1
2025-05-03 09:32:20,,[],1
2025-05-16 23:52:21,alright alright why not,"['alright', 'alright', 'why', 'not']",1
2025-05-02 09:31:15,,[],1
2025-05-02 08:46:22,cerdas,['cerdas'],1
2025-05-02 08:41:21,ega,['ega'],3
2025-05-02 08:29:44,bagus ngajarin pancasila kewarganegaraan dannjuga terima kasih kasih kasih gratis keren,"['bagus', 'ngajarin', 'pancasila', 'kewarganegaraan', 'dannjuga', 'terima', 'kasih', 'kasih', 'kasih', 'gratis', 'keren']",1
2025-05-02 08:21:11,,[],1
2025-05-02 08:12:09,aji ayo,"['aji', 'ayo']",1
2025-05-02 08:10:06,yu emas mantap,"['yu', 'emas', 'mantap']",1
2025-05-02 08:02:29,tindak positif tuk,"['tindak', 'positif', 'tuk']",1
2025-05-02 08:02:10,bangkelang serah ps ulah borang,"['bangkelang', 'serah', 'ps', 'ulah', 'borang']",1
2025-05-02 08:01:46,sangst cerdas akal,"['sangst', 'cerdas', 'akal']",1
2025-05-02 08:00:55,dengar teub,"['dengar', 'teub']",1
2025-05-02 08:00:22,survei lapang nempo bearti visioner stak,"['survei', 'lapang', 'nempo', 'bearti', 'visioner', 'stak']",2
2025-05-02 07:56:27,bagus jegal hapus acara wisuda tingkat sd study tour biaya beban mangkas budget kerjasama iklan tertib kawasan wisata area hijau resap air vasektomi syarat sosial beban wanitaistri tertib bangun liar eru sampah joss maju,"['bagus', 'jegal', 'hapus', 'acara', 'wisuda', 'tingkat', 'sd', 'study', 'tour', 'biaya', 'beban', 'mangkas', 'budget', 'kerjasama', 'iklan', 'tertib', 'kawasan', 'wisata', 'area', 'hijau', 'resap', 'air', 'vasektomi', 'syarat', 'sosial', 'beban', 'wanitaistri', 'tertib', 'bangun', 'liar', 'eru', 'sampah', 'joss', 'maju']",1
2025-05-02 07:53:35,keren emas wujud kuat,"['keren', 'emas', 'wujud', 'kuat']",1
2025-05-02 07:51:16,keren wartawan lugas,"['keren', 'wartawan', 'lugas']",2
2025-05-19 02:43:20,jempol,['jempol'],1
2025-05-26 20:52:47,menang hilang peduli cinta harga harga tumbuh mupus senjang tumbuh toleransi kikis,"['menang', 'hilang', 'peduli', 'cinta', 'harga', 'harga', 'tumbuh', 'mupus', 'senjang', 'tumbuh', 'toleransi', 'kikis']",1
2025-05-25 15:35:54,kritik buka mata lebar dengar,"['kritik', 'buka', 'mata', 'lebar', 'dengar']",1
2025-05-25 14:29:07,laen,['laen'],1
2025-05-25 13:05:55,ayo kepala hujatayo lomba lomba bangun masingjadi rool model salam,"['ayo', 'kepala', 'hujatayo', 'lomba', 'lomba', 'bangun', 'masingjadi', 'rool', 'model', 'salam']",2
2025-05-25 06:31:20,mantap,['mantap'],2
2025-05-25 03:33:13,mantap positif,"['mantap', 'positif']",1
2025-05-25 03:10:25,gebnur,['gebnur'],1
2025-05-25 02:30:45,,[],1
2025-05-25 02:19:35,adek lampung bilangin susah lawan suka main judi online habis,"['adek', 'lampung', 'bilangin', 'susah', 'lawan', 'suka', 'main', 'judi', 'online', 'habis']",1
2025-05-25 01:07:32,hamkpaiono suronotaahh dengekeun siaaaaa,"['hamkpaiono', 'suronotaahh', 'dengekeun', 'siaaaaa']",1
2025-05-24 23:59:08,asalamualaikum abi candu hp bam,"['asalamualaikum', 'abi', 'candu', 'hp', 'bam']",1
2025-05-24 21:58:59,beres,['beres'],2
2025-05-24 17:04:20,persiden kd,"['persiden', 'kd']",1
2025-05-24 16:15:30,gera minggat sia rit kantor mun,"['gera', 'minggat', 'sia', 'rit', 'kantor', 'mun']",2
2025-05-24 15:58:57,betawi bangga jakartacuma doank,"['betawi', 'bangga', 'jakartacuma', 'doank']",1
2025-05-24 15:31:15,cocok kelak suara kelak jempol,"['cocok', 'kelak', 'suara', 'kelak', 'jempol']",2
2025-05-24 11:55:03,gerung dengar ceramah deddy positif bising,"['gerung', 'dengar', 'ceramah', 'deddy', 'positif', 'bising']",1
2025-05-24 09:14:38,mantap,['mantap'],1
2025-05-24 05:47:19,sejarah catat sepak terjang positif,"['sejarah', 'catat', 'sepak', 'terjang', 'positif']",1
2025-05-24 04:27:55,alhamdulillaah barokah,"['alhamdulillaah', 'barokah']",1
2025-05-24 03:18:53,gumpenur jual laku laku,"['gumpenur', 'jual', 'laku', 'laku']",2
2025-05-24 02:35:48,aduh lembur,"['aduh', 'lembur']",2
2025-05-24 01:23:31,bangga,['bangga'],1
2025-05-24 01:22:53,jaga sperti orangorang munafik,"['jaga', 'sperti', 'orangorang', 'munafik']",1
2025-05-24 00:49:00,tangguh bela negeri,"['tangguh', 'bela', 'negeri']",1
2025-05-23 22:35:04,mantap,['mantap'],1
2025-05-23 17:40:44,,[],1
2025-05-23 17:22:30,mantap mulyadiini cinta kasih kelak martabat mabuk,"['mantap', 'mulyadiini', 'cinta', 'kasih', 'kelak', 'martabat', 'mabuk']",1
2025-05-23 15:29:39,asslmualaikum dedianak pgn smptolong ajakin,"['asslmualaikum', 'dedianak', 'pgn', 'smptolong', 'ajakin']",2
2025-05-23 15:12:37,bentuk perhati nurani tulus ikhlas tukar goyah benci mencelasikap perilaku aink bentuk peduli pegang amanah percaya maju aink langkah ridhoi amin rabbal alamin,"['bentuk', 'perhati', 'nurani', 'tulus', 'ikhlas', 'tukar', 'goyah', 'benci', 'mencelasikap', 'perilaku', 'aink', 'bentuk', 'peduli', 'pegang', 'amanah', 'percaya', 'maju', 'aink', 'langkah', 'ridhoi', 'amin', 'rabbal', 'alamin']",1
2025-05-23 14:47:37,sungguh haru,"['sungguh', 'haru']",1
2025-05-23 14:09:29,surono,['surono'],2
2025-05-23 12:55:35,alhamdulillah mantap kereeeeennnnnn,"['alhamdulillah', 'mantap', 'kereeeeennnnnn']",1
2025-05-23 11:16:05,fixpresiden,['fixpresiden'],2
2025-05-23 09:09:01,hidup,['hidup'],1
2025-05-23 08:27:38,revolusi semangat unggul,"['revolusi', 'semangat', 'unggul']",1
2025-05-23 07:30:27,kepala desa menyelengkanbdana desa,"['kepala', 'desa', 'menyelengkanbdana', 'desa']",1
2025-05-23 06:59:53,usul tes ngaji min al quran baca sholat aya ruang ibadah ngaji sholeh lahir batin,"['usul', 'tes', 'ngaji', 'min', 'al', 'quran', 'baca', 'sholat', 'aya', 'ruang', 'ibadah', 'ngaji', 'sholeh', 'lahir', 'batin']",2
2025-05-23 05:59:16,mantap idam banyuwangi hadir,"['mantap', 'idam', 'banyuwangi', 'hadir']",1
2025-05-23 05:31:30,kendara badai lawan kasih sayang hancur,"['kendara', 'badai', 'lawan', 'kasih', 'sayang', 'hancur']",1
2025-05-23 04:55:26,please,['please'],2
2025-05-23 02:48:47,,[],1
2025-05-23 02:25:11,dengar kpaikomnasham dengar bain,"['dengar', 'kpaikomnasham', 'dengar', 'bain']",1
2025-05-22 23:22:54,nyinyir suka,"['nyinyir', 'suka']",1
2025-05-22 18:52:34,rugi,['rugi'],1
2025-05-22 16:38:39,baikotaknya koslet dengar perintah sembarang,"['baikotaknya', 'koslet', 'dengar', 'perintah', 'sembarang']",1
2025-05-22 16:23:22,masyaallah,['masyaallah'],1
2025-05-22 15:27:18,keren,['keren'],1
2025-05-22 15:24:24,tea,['tea'],1
2025-05-22 14:18:21,mantap,['mantap'],1
2025-05-22 13:25:31,mantap,['mantap'],1
2025-05-22 12:50:24,deuleu nahdatul ulama nahdatul ulama nyacapek langgar langgar naonna nahdatul ulama salah salm ti antas kalteng,"['deuleu', 'nahdatul', 'ulama', 'nahdatul', 'ulama', 'nyacapek', 'langgar', 'langgar', 'naonna', 'nahdatul', 'ulama', 'salah', 'salm', 'ti', 'antas', 'kalteng']",1
2025-05-22 11:37:29,mantap terusih,"['mantap', 'terusih']",1
2025-05-22 09:27:39,kasih dimasukin,"['kasih', 'dimasukin']",1
2025-05-22 05:43:23,air mata alir bayang,"['air', 'mata', 'alir', 'bayang']",1
2025-05-22 05:22:22,cerah nampak,"['cerah', 'nampak']",1
2025-05-22 04:31:03,terima kasih,"['terima', 'kasih']",1
2025-05-22 03:53:36,dengar kritik melek mata ongkang kaki kantor,"['dengar', 'kritik', 'melek', 'mata', 'ongkang', 'kaki', 'kantor']",1
